battery_current,extra_load_kg,vehicle_model,c_rating,charge_cycles_weekly,age_of_ev_years,driving_conditions,charging_type,outside_temp_c,auxiliary_load_percent,reduced_range_km,battery_breakdown
104.3434539200225,395.203737941494,Model B,0.5,6,1,hill road,Level 1,18.8,9.534446207821967,56.077152798806566,Yes
224.09117324250718,96.8694665124053,Model B,1.5,11,1,city,Level 2,22.1,15.419955997210716,50.69604768774701,Yes
161.4732702393431,130.87643451851184,Model D,0.5,5,2,city,Level 1,17.3,13.368884005714369,180.17653108590446,Yes
200.75471284999563,256.2954626336482,Model A,1.5,24,1,highway,Level 1,32.5,0.8441321076693181,89.24474161863728,Yes
130.63290234524612,165.30040498500094,Model D,1.0,6,8,highway,Fast Charging,19.0,1.8618810546343152,85.55959934928273,Yes
148.45693231032618,430.2557432937225,Model C,0.5,29,4,city,Fast Charging,25.0,3.3512417159470784,132.46841826000005,Yes
128.20424651652735,236.88007686936012,Model D,2.0,16,6,city,Level 2,32.9,16.268731692932185,75.40873799272072,Yes
56.85831707153068,399.7893220510015,Model C,1.5,10,8,city,Level 1,25.6,24.431262593914973,93.30036267001452,Yes
183.38850766276127,290.30988024117687,Model C,1.5,24,5,hill road,Fast Charging,24.5,11.315514205575122,127.4140977254416,Yes
77.38536698580539,386.545070808556,Model D,2.0,23,6,city,Level 1,26.6,3.7348969737549838,197.28178840292992,Yes
15.835831943548921,166.33649326516192,Model D,1.5,20,4,hill road,Fast Charging,18.6,15.251126290746841,72.97841441972757,Yes
164.9133510177203,415.7083109651556,Model C,1.5,8,6,city,Fast Charging,15.9,15.63523211320044,56.29172034390264,Yes
52.50656305769175,137.2861577755108,Model B,2.0,22,6,highway,Fast Charging,26.2,18.893887807227998,156.20563481802373,Yes
235.71006024469943,273.0494040016454,Model D,1.0,9,3,city,Fast Charging,25.6,17.745746151365342,142.43251000541719,Yes
238.94285848062097,107.00355658693711,Model A,0.5,29,4,city,Level 2,26.6,17.196061221910195,96.99412597455449,Yes
229.56745365290766,237.76326081309668,Model C,0.5,26,6,hill road,Level 1,12.3,18.12099102865929,91.90959856670955,Yes
98.83808806130665,159.0876047543516,Model B,0.5,22,8,city,Level 1,18.3,20.48062716681207,180.17844513254886,Yes
13.709587966928183,133.35171531860712,Model D,0.5,10,7,hill road,Level 2,25.6,22.3864498567368,98.1982047074722,Yes
232.7964550210541,483.49250901401876,Model D,0.5,29,4,hill road,Level 2,24.2,0.08515423698629843,138.9479267134297,Yes
112.76419559615545,80.03705274336531,Model B,0.5,18,3,highway,Level 2,29.5,16.65549832813148,113.80440584769808,Yes
241.99715657048068,393.6629187286976,Model A,1.5,24,8,highway,Fast Charging,26.5,23.530330941251748,129.11323647966097,Yes
241.26879450142067,492.0824797416075,Model C,0.5,21,6,highway,Fast Charging,31.0,18.94675887154206,183.22334121183997,Yes
214.72226931216642,9.950741870038915,Model D,1.5,22,8,highway,Level 1,30.6,2.034202000999161,117.15114426295473,Yes
80.66773409670057,349.5137070210475,Model A,2.0,25,9,hill road,Level 2,28.1,18.407887483246796,173.81638692154448,Yes
102.42345486446206,126.45590277814355,Model C,1.0,14,9,city,Level 1,24.4,6.314908260634869,140.32935949608537,Yes
214.27280116404566,20.24391216415222,Model A,1.5,27,9,hill road,Level 2,26.6,4.601402938076116,104.52846388597376,Yes
86.06128123750663,201.4447894783154,Model C,1.0,28,1,highway,Level 1,27.1,5.080026227197909,53.72896271429654,No
50.6782592046622,467.6089050854375,Model C,2.0,23,3,city,Level 2,31.0,24.303363367390613,150.1155171007133,Yes
143.63230299000404,5.882547183498843,Model A,0.5,29,9,hill road,Level 2,23.2,16.4778358412468,154.48106584244718,Yes
234.67714579858745,293.94284596489086,Model C,1.0,22,4,city,Fast Charging,27.1,24.446381043995043,198.9428758852206,Yes
177.04715120199353,250.69823929766216,Model D,1.0,8,2,hill road,Level 1,18.0,21.17988007911648,156.65550408165487,Yes
146.81468082144758,436.69208218552376,Model D,2.0,24,1,city,Fast Charging,23.1,23.12240142397845,172.9609320918515,Yes
33.32235850498445,42.00085726031283,Model A,2.0,19,5,city,Fast Charging,26.1,13.873472161459393,75.09710529828742,Yes
157.60173440780073,340.7630149433252,Model A,2.0,10,4,highway,Level 1,26.9,8.718507581800218,164.44068761105675,Yes
247.61292402502318,340.0548492166387,Model C,1.5,10,5,highway,Fast Charging,28.1,18.463352782774976,102.79769150746779,Yes
43.62016365676577,334.54000843114164,Model C,1.5,7,5,city,Level 2,21.4,0.45164142476055436,196.9998901757072,Yes
134.3991165672968,471.1672474675185,Model A,1.0,13,8,city,Level 2,25.3,16.09374921720372,117.76009987186387,Yes
220.5695372627093,411.54376450344023,Model B,2.0,15,6,highway,Level 2,22.5,23.91211424638005,119.72577705629857,Yes
187.78446826100907,20.986363121753005,Model A,1.0,9,3,hill road,Level 2,34.2,21.146586431382925,124.62870505612611,Yes
177.28377783886432,235.5414253522566,Model B,0.5,18,9,city,Fast Charging,17.5,4.736603294697758,96.1666337039187,Yes
178.59618015690623,198.97652810066674,Model B,2.0,6,8,hill road,Level 1,35.6,3.2010443751465942,106.94308375784036,Yes
96.27787629274124,155.07361054540104,Model A,1.5,26,9,highway,Fast Charging,28.4,20.66201830091845,108.8490384455492,Yes
80.46204262347841,225.66836257704864,Model A,2.0,23,4,city,Level 1,11.5,1.3347646147435306,126.94547739984162,Yes
204.24667731484328,192.09709246298874,Model A,1.0,12,8,hill road,Level 1,22.5,24.88264366894093,71.19291543775147,Yes
204.42721472300337,216.16694993933265,Model B,1.5,17,3,highway,Fast Charging,26.2,11.68498469477992,139.63154942862897,Yes
218.0973564592249,489.6309328043212,Model D,0.5,23,5,city,Fast Charging,24.8,23.189813915385198,130.85287124162258,Yes
229.1777326135531,44.316487374790384,Model D,0.5,9,7,hill road,Level 2,16.9,20.28192948697428,197.33838564922462,Yes
132.72217572662507,461.11543491936493,Model A,1.0,19,1,city,Level 1,19.2,17.434297471173515,181.1653203540791,Yes
130.3639107249279,240.11835673551334,Model A,2.0,8,1,hill road,Level 1,25.6,5.14392150562428,119.37503772682709,Yes
201.59084295202604,311.87112274977056,Model C,0.5,8,3,hill road,Level 1,18.1,2.141309079905793,154.71200845253085,Yes
165.99134338666363,415.09148330884693,Model C,1.0,22,4,city,Level 2,29.2,16.391661382619667,148.342138108955,Yes
178.4720505418488,180.23151457462777,Model C,1.5,28,1,highway,Level 1,23.7,4.743522271526565,85.22745830582748,Yes
200.99024066466424,215.21095404398343,Model A,1.5,23,8,city,Level 1,28.0,20.717832569570536,99.94455008497707,Yes
223.6012820362159,204.759240139357,Model D,1.0,24,2,highway,Level 2,19.5,1.677283954348624,55.013254235007466,Yes
91.1188376443686,187.36551126787992,Model D,2.0,26,5,hill road,Fast Charging,18.2,13.09636076030706,64.35793247028292,Yes
100.13990863358656,462.76466082344746,Model A,2.0,13,6,hill road,Level 2,30.2,10.551213191883424,96.44721555697902,Yes
32.55566556180856,414.464945596506,Model A,2.0,19,6,hill road,Level 2,24.7,23.121583733033855,166.71508002978743,Yes
148.78723383908175,54.49999493148805,Model B,2.0,16,6,highway,Fast Charging,16.7,22.46258380284103,157.3566414742978,Yes
18.6261457112181,54.06167623854802,Model B,1.0,8,1,hill road,Level 1,20.8,18.007491742964422,194.63546974296622,Yes
121.74352435179044,213.9347574264956,Model D,1.0,7,3,city,Fast Charging,26.0,18.88293079934029,104.98083838087797,Yes
140.2347123298184,49.32868836640453,Model C,1.5,9,3,hill road,Level 1,17.6,17.66330295448659,101.42995971863729,Yes
78.76990051078826,309.5465476355598,Model D,1.5,29,8,highway,Level 2,10.8,16.869980464470064,65.4426733371444,Yes
151.7999825365626,71.84580363086695,Model B,2.0,21,6,highway,Level 1,17.5,24.923629173197444,168.1440168647519,Yes
17.320059985371863,261.1866319834005,Model D,0.5,9,2,city,Level 2,28.9,18.401687805721206,74.8142145955409,No
18.96356529981146,3.6099735018588763,Model B,0.5,8,1,city,Level 1,16.3,23.639535408942784,193.006362117729,Yes
207.42413455831797,158.29817420632335,Model B,1.5,25,4,highway,Level 2,29.8,10.930650403674951,97.36851770097874,Yes
96.44575393870309,338.5953618363277,Model C,1.5,11,1,highway,Level 1,26.4,24.95311297569602,147.08958086368176,Yes
40.49452303645235,242.01947011392423,Model C,1.0,11,5,city,Level 1,21.3,15.361629139743934,117.56696732284091,Yes
135.33838241315306,489.13474299949405,Model B,1.5,11,8,city,Level 1,30.8,22.6232356657485,83.62372132833514,Yes
194.7984527436666,437.0518980331054,Model A,1.5,21,2,city,Fast Charging,18.2,2.273096713455633,118.39974018698443,Yes
61.797046599242364,179.5353895215756,Model C,2.0,29,8,city,Level 2,21.9,15.263724840810495,98.89318207514319,Yes
159.49371419656006,22.7432707361373,Model B,0.5,19,8,highway,Level 2,24.6,24.819925416207177,143.81819115994907,Yes
30.48339159850432,422.8131500575094,Model A,0.5,11,6,hill road,Level 2,22.7,1.6640542574689166,132.6781088408357,Yes
22.403613080465846,455.6171551573357,Model A,1.0,19,8,highway,Fast Charging,25.2,23.676241892617636,62.40516591139919,Yes
137.52511157635553,410.3136967095184,Model D,0.5,24,2,city,Fast Charging,27.9,3.6475027758505667,60.82135661317434,Yes
139.75242918642556,63.97497045988243,Model D,2.0,8,7,highway,Fast Charging,21.9,24.902972330233577,194.785966506645,Yes
162.98317635956957,498.9575672061439,Model C,2.0,6,8,city,Fast Charging,32.4,7.2234935579851385,95.22435185290902,Yes
184.26192009343876,129.29211077638692,Model A,1.0,26,4,highway,Level 1,20.3,19.84108896832422,63.5813651050826,Yes
244.2044990710083,362.10245640418503,Model C,1.5,17,9,city,Level 2,23.5,0.6927720806370663,77.27578413073971,Yes
133.91208359228688,454.0174381678608,Model B,1.5,16,6,city,Level 1,27.1,7.1698766397519655,73.17240189462791,Yes
87.50955350589904,117.84355716535472,Model C,2.0,14,3,highway,Fast Charging,24.0,15.079921854049868,81.48517294246963,Yes
200.84468674448888,454.12927733853303,Model A,1.0,23,4,city,Fast Charging,17.8,5.681357036721887,57.03168616130775,Yes
74.9997403028978,154.7407895974335,Model D,2.0,19,4,hill road,Level 1,24.8,19.018655125760056,79.65413442300014,Yes
115.35314096935267,488.20661119202805,Model C,0.5,21,1,city,Level 2,20.1,16.89157190521323,191.2027601856665,Yes
28.82953152214383,140.6300101902373,Model D,0.5,25,1,city,Fast Charging,33.5,24.772036413137265,135.8071107167061,Yes
16.0841784197098,476.71791237891756,Model C,2.0,10,1,city,Level 1,32.1,14.608057697469437,98.78936275323741,Yes
241.035619522702,26.772325446337454,Model B,1.5,9,4,hill road,Level 1,25.5,19.20294313722668,168.4272965208833,Yes
210.6352289229294,354.6360058349065,Model A,0.5,25,1,highway,Level 1,23.4,1.8631235971447806,184.37712433511365,Yes
177.0338094624875,266.0555669185018,Model C,1.0,17,6,hill road,Level 1,30.3,1.0748062917204537,60.60983576262055,Yes
108.14870665942478,238.93853856136533,Model B,1.5,18,2,hill road,Level 2,30.9,14.541180960165805,101.64637718244724,Yes
51.59063681700299,111.74715712791999,Model B,0.5,28,1,hill road,Level 2,27.3,24.633793585232468,172.7915073862907,Yes
47.54489024106065,352.797894888246,Model B,2.0,18,7,highway,Fast Charging,31.9,6.719791012041398,141.06960017913235,Yes
70.05829555950288,95.40474572315355,Model D,1.5,19,6,city,Fast Charging,26.8,0.0428240798935442,152.34238615661224,Yes
141.81439952946891,276.42089799238414,Model D,1.5,20,1,hill road,Level 2,25.7,8.522901730988675,133.93496376557064,Yes
181.50302144801495,126.6226815201254,Model B,0.5,14,9,city,Level 2,26.4,18.477117318927164,62.32994910264434,Yes
168.4473704122555,477.810689890678,Model B,1.0,5,6,hill road,Level 1,22.0,20.05678923754422,177.6189350912377,Yes
77.18413526702628,14.315596917826412,Model C,0.5,28,2,hill road,Level 1,28.8,19.526698881504796,85.75336608818907,Yes
239.1676673591666,99.86414005561828,Model C,0.5,15,7,hill road,Level 1,23.8,2.023086059219012,65.48307595410147,Yes
187.09526000698443,121.15530319372387,Model A,0.5,11,3,hill road,Fast Charging,26.5,19.27072856880557,100.92537702030432,Yes
143.04497260273615,207.03391288390822,Model C,0.5,21,7,hill road,Fast Charging,23.5,2.0413569429444167,161.7994053073606,Yes
156.81297909624453,116.36512093502677,Model A,0.5,29,9,hill road,Fast Charging,27.2,24.679101283348174,181.99311431649687,Yes
110.70401498266958,245.67454513439262,Model A,2.0,8,5,highway,Fast Charging,26.1,9.262029441243202,147.57532256580717,Yes
69.4554374802778,436.2327616292695,Model A,0.5,11,1,city,Level 1,29.9,17.337219421958594,103.71398952371592,Yes
95.43344287630278,356.0317107045854,Model D,1.0,7,5,city,Fast Charging,22.1,12.112924439496897,159.2269050031341,Yes
191.8830665114486,289.9809902675555,Model C,1.5,28,8,highway,Fast Charging,21.9,6.016173874437855,164.9779707014929,Yes
13.454437271141408,44.50158899133982,Model B,2.0,24,8,hill road,Level 1,28.4,15.271394459539156,188.45526796719756,Yes
37.857433721659895,346.9960541946378,Model A,1.0,18,3,highway,Level 1,33.4,0.39803894205814594,67.79369162594944,Yes
21.04063408522066,83.20714215546992,Model B,0.5,22,4,highway,Level 2,23.6,12.6289122130347,71.03633312163517,Yes
19.774912556552835,393.183692980849,Model A,1.0,22,8,highway,Level 1,28.0,0.9759876778898197,115.46016039288683,Yes
215.31054016264173,125.0283792550766,Model C,1.5,28,8,city,Fast Charging,20.6,14.195079438575323,101.07685909937065,Yes
178.8778862512057,208.52436416045046,Model A,1.0,28,7,highway,Level 1,22.5,11.43226129571216,165.83704822473806,Yes
123.80171898095804,175.23510115896397,Model C,0.5,5,6,hill road,Fast Charging,25.2,22.368170132055578,138.24850479286374,Yes
33.48019855624035,429.4069573374284,Model B,1.5,10,4,highway,Level 2,26.5,24.150083276642263,64.40199889447597,Yes
127.98781002803976,63.27222935670407,Model C,0.5,13,9,city,Level 2,26.2,16.27752540636651,130.18639779165562,Yes
123.63322498733577,282.8224411923943,Model B,0.5,29,2,city,Level 2,23.8,4.629691985792333,92.83405824098318,Yes
51.56844877840364,71.03080472153111,Model C,2.0,6,2,hill road,Fast Charging,17.7,13.089104472623687,111.09569323914943,Yes
114.12439581711352,352.3979180660933,Model A,1.5,12,1,highway,Fast Charging,18.5,0.04068925475782803,62.21563846396718,Yes
105.64113625536963,452.53906389724057,Model A,1.5,28,3,hill road,Level 2,31.5,19.201687901295365,55.254686087749576,Yes
157.80402353253194,217.3038269336267,Model C,0.5,24,3,highway,Level 2,22.9,1.0291135511685838,194.7879664324556,Yes
162.4224762082345,244.04613013248795,Model B,1.0,8,4,hill road,Fast Charging,24.8,20.189210906959406,161.25803885689984,Yes
20.872962345290684,463.7114182413811,Model B,1.5,25,3,hill road,Fast Charging,25.9,6.6169497434986875,147.9784055284394,Yes
99.90702751035309,260.49569432467854,Model B,1.0,14,6,hill road,Fast Charging,36.6,6.250776496487257,151.4503293961252,Yes
160.20637977141672,243.79921902478046,Model C,1.0,27,9,city,Fast Charging,23.6,2.2419963337996895,145.64748869383905,Yes
130.75270205922106,289.1645513521521,Model C,1.5,5,8,city,Level 2,30.0,17.144097294817943,106.89144846094726,Yes
215.55756188519734,344.61486818147597,Model C,1.0,15,6,highway,Level 2,20.1,9.149793549848148,124.66943623816766,Yes
168.0864715885468,53.44168754351569,Model C,1.5,13,8,city,Level 1,22.4,2.247643575291061,188.79029937238732,Yes
49.104262499543125,410.55526387075804,Model B,2.0,23,8,hill road,Level 1,27.4,8.025224724593311,105.62526162238395,Yes
26.936499376103164,217.75251372662962,Model B,1.5,15,6,city,Fast Charging,28.1,23.05276728422289,78.67786016933982,Yes
164.18062676951575,36.17425494874277,Model D,1.5,8,2,city,Level 2,26.9,0.8736251954604535,58.12259542974576,Yes
16.362714529989233,393.0913345991066,Model C,1.5,27,5,highway,Fast Charging,25.2,16.72634790267322,89.0702631834898,Yes
150.5861395056312,188.47498584313604,Model D,2.0,9,4,hill road,Level 1,24.6,12.525145890625328,69.6665982918975,Yes
235.65525794198982,50.18374754752697,Model C,1.0,25,6,city,Fast Charging,31.3,14.941113907548651,147.64255100685355,Yes
148.11380269021095,316.88951977162526,Model D,2.0,21,2,city,Level 1,32.5,9.791113562272201,85.48373087400327,Yes
103.16078228956526,440.06567671682086,Model B,1.0,22,4,highway,Level 1,24.5,12.038542711489185,99.84041449994268,Yes
164.38917242616475,443.87675470699315,Model B,1.5,9,8,highway,Level 2,24.8,18.982459550414013,64.35568861256617,Yes
119.98069371796399,478.8317374044866,Model D,1.5,22,1,hill road,Fast Charging,23.6,12.079459634481065,115.33007429068513,Yes
140.9480294358244,433.852729883344,Model A,2.0,21,3,highway,Level 2,22.5,9.407227631702018,193.2249374841536,Yes
235.95155410636605,1.0704596727376114,Model C,2.0,7,4,hill road,Level 1,28.8,6.893853075214815,115.84209795653399,Yes
102.66463307218582,190.1205832066951,Model D,2.0,15,2,hill road,Level 1,24.1,11.26251990263683,162.67773199605261,Yes
240.68573531773941,409.27128995275154,Model D,2.0,21,2,city,Fast Charging,26.1,14.392981096753852,135.50320540363302,Yes
227.2841540694553,183.12650299923712,Model A,1.5,12,6,city,Fast Charging,27.0,9.362054892375458,97.64978342591579,Yes
56.989872349431145,300.7742531898531,Model B,1.5,28,6,city,Fast Charging,9.2,22.52468626416774,191.21150785772116,Yes
26.64671221003971,303.158473687266,Model D,0.5,12,3,city,Fast Charging,21.8,24.89863250609168,127.72980149127439,Yes
34.186720330582396,182.51265201941152,Model B,2.0,27,8,city,Level 1,25.4,5.102962530505306,165.80606229629836,Yes
14.373238156371935,452.2369636406438,Model C,2.0,27,3,hill road,Level 1,28.7,16.106614825925025,68.37129348704723,Yes
32.66631058142281,251.6141726930588,Model A,1.0,6,2,city,Level 1,32.7,5.153782842176854,83.9969803055222,No
173.92162561992563,232.3921029687504,Model B,1.0,29,5,city,Level 2,25.1,13.526272856792238,117.95643580520685,Yes
27.08527563045496,498.75687283094794,Model D,1.5,11,7,city,Level 2,17.6,9.832309841059422,165.42437251551323,Yes
86.55415127050271,246.75018203630833,Model A,0.5,25,1,hill road,Level 2,27.7,6.135333909871984,172.370833086176,Yes
212.7700746326691,89.19912596429053,Model A,2.0,24,2,highway,Fast Charging,24.4,8.55194503918684,196.6745534681126,Yes
15.585264576598208,256.534711431719,Model A,0.5,28,2,highway,Level 1,35.0,3.083521037034165,192.61047499944024,Yes
205.4724358213446,407.00836775996504,Model A,0.5,25,8,city,Level 2,31.1,1.9872317467970302,113.42418478593032,Yes
